taum_M,taum_M12,taum_M13,taum_M23,taum_ENDVERTEX_CHI2,Bp_ConsBp_0_tauminus_0_decayLength,Bp_ConsBp_0_tauminus_0_decayLengthErr,taum_DIRA_ORIVX,taum_DIRA_OWNPV,taum_pi1_IPCHI2_OWNPV,taum_pi2_IPCHI2_OWNPV,taum_pi3_IPCHI2_OWNPV,Bp_ConsBp_0_tauminus_0_PE,Bp_ConsBp_0_tauminus_0_PX,Bp_ConsBp_0_tauminus_0_PY,Bp_ConsBp_0_tauminus_0_PZ
1120.1812911318896,738.7973735555848,282.76254684042624,830.472226992171,1.3852674961090088,7.9496455,1.0403935,0.9999989353776962,0.9999820251499629,353.56816258341536,69.23803151807216,420.4125535469388,105840.5,-6594.118,6023.459,105448.05
1219.5229600142457,738.7167898868834,579.0624233210801,815.550001281482,0.7290011048316956,4.0769153,0.924784,0.9999970908403117,0.9999886520474913,179.8080426830673,26.604643809257382,84.85298124361458,113420.11,-7423.6924,5838.207,113012.25
1254.6336616714245,783.4857208583954,286.617756890546,968.5444160880811,1.9090543985366821,2.84477,1.5652092,0.9999977995038787,0.9999666600645533,72.26626463212955,829.2562443023212,53.17004386494199,71324.38,-4836.1235,2485.6868,71094.516
1143.1362560946498,739.4356112481432,833.9770784870227,351.8421318761702,2.642361640930176,-1.3583275,0.9291412,-0.9999986598210249,0.9998002664703736,205.9756155248189,241.8211224413488,395.2955851442289,66837.52,-3491.132,2828.6548,66662.64
981.5555575206946,551.8453528473145,306.7056771236865,790.2875059567967,6.471015930175781,1.0763295,0.9344673,0.9995641309612853,0.9994644315068981,916.165035182134,853.9979174174367,1156.4225637208688,40353.71,3204.9072,2491.7932,40109.67
1408.1341377869346,833.5722892707258,1043.1815381758804,510.5699869298759,0.7098186016082764,10.346789,0.89167476,0.9999958082772409,0.9999797935731274,767.4858789252942,101.94685192082105,425.86554706182795,74837.73,5660.7124,2626.2747,74557.73
956.0687409909394,627.090206520607,619.2729215703416,443.0753653686176,0.30696120858192444,-3.095906,0.7798516,0.9999900097337733,0.9999714550714264,1339.6886562603636,666.5486030178703,54.32860779906391,60146.89,3257.7415,350.52716,59972.76
813.0479690645565,575.5818299708287,406.4722708767137,474.13360567225646,0.7971082329750061,6.8563404,1.5324241,0.9999783158828098,0.999714347166429,280.54267835959286,164.32354660911676,94.0758779787761,48881.402,2509.2776,2388.048,48726.14
1193.5120967127905,711.319963457398,734.6656943163284,665.5356295115943,1.308189034461975,3.2365098,0.33083946,0.9999845092389357,0.9996606423128158,816.2224360717298,2255.4706530574485,143.55356251471963,42347.906,-5152.241,-4902.298,41708.652
1065.57056312569,376.96999320140105,724.2583638334739,725.6029422244616,0.5681383609771729,4.178637,0.34857637,0.9999739643781707,0.9999513749319309,412.4711559990826,136.02748930985166,611.9252800592757,41767.832,-6475.073,-4357.25,40993.387
1044.7039652456576,286.41290108327223,677.3129087568153,779.8676593622754,0.25145772099494934,0.78639376,0.4350352,0.9984768402049177,0.9998924916612821,276.50286789261753,327.04640619340006,442.38932921692736,21723.02,-3093.0513,-2069.1846,21328.07
1311.8500771810325,901.1477694009351,647.1552325643254,741.4398756522554,0.4336435794830322,0.44538352,0.25200328,-0.7360154109904102,0.9997887216373215,252.85516635068848,2335.7968144313836,5017.859209534176,31043.941,-4944.491,-3880.6416,30349.207
1119.7066580136334,356.55613843005403,750.1567081739635,791.0266569554701,4.279811382293701,0.4470783,0.45022565,0.9877790487844874,0.9990564592189948,39479.406478439356,1470.8048816528546,172.27592248663427,23248.154,2568.1018,-668.039,23027.787
1100.373629727215,718.0488319890774,348.5757900924007,795.7117595523603,1.5617799758911133,13.049954,1.0628366,0.9999969708857415,0.9999707308701656,145.35782888322396,1704.1426260745677,69.42970235481538,74829.19,5638.006,-160.45097,74595.055
1263.0092537269868,876.417819839398,731.5017294859413,594.373694712051,3.544677734375,-0.6131732,0.5916115,-0.9999899314223052,0.999504898648399,155.12105985397966,2166.364631276523,483.6272632420037,30870.977,2246.592,-716.4903,30743.818
1532.5948584022308,811.3858974060261,1211.7690129189382,533.8940565445597,0.5246931314468384,12.659946,0.66569513,0.9999993336384448,0.9999681453189601,326.2557255507883,310.78085663614337,1738.2794969467063,73510.266,-1911.7386,-2323.2097,73470.18
1198.7813603823836,788.1237146794383,547.2712782524383,758.0391857897758,5.578239440917969,7.609907,0.1146302,0.9999960333768653,0.9999961444650709,692.4482196995721,223.37404294926492,471.64253401378426,159890.52,112026.734,-31222.285,-36041.46
1178.2886955245533,571.4126683451283,483.27056095427355,944.028679272909,5.477004051208496,6.4794693,0.59706247,0.9999971207445584,0.9999540766414374,4267.797921529331,644.4449836625055,318.51681630687773,70662.7,5501.799,334.2674,70425.02
1140.0459968790733,487.8373630667126,401.13563431551444,982.2328868927696,7.93164587020874,-0.9847343,1.1424041,-0.9992535015977926,0.9997182326830741,89.73510906027073,497.2065195790994,35.40407158074345,60878.535,913.1736,-3149.721,60764.504
1212.911734216468,799.5519314323487,506.2804004998653,797.5213618639145,3.048905372619629,0.80564505,0.2017872,0.9999623852347193,0.9998253420062396,452.51725918942066,1644.6276389138325,26.574756948836296,24988.035,-4499.592,135.81851,24480.91
955.8163395758199,634.9354028610354,429.55350395345414,619.7578814164269,2.5372822284698486,5.7188063,0.5218108,0.9999710693057214,0.9995870601743289,9224.021427833577,3462.363069747674,2694.5462502144574,26708.79,-4916.1396,1001.3019,26173.143
1003.809493878196,425.439728583513,587.7090584714523,733.7419080742961,0.752604067325592,0.3684662,0.6751978,0.9993840921930162,0.9999947930148041,43.25992370058337,34.656169102083155,63.666710098431004,1782521.2,-201045.64,-170591.08,1762915.4
1254.8747447454666,743.0397871900906,341.0827375426278,981.4094173912314,2.546948194503784,0.1559052,0.4493226,0.9996023262972826,0.9996704363072233,2767.351040116405,4042.078785140301,5827.072515676454,5528293.5,641099.94,864222.75,5422594.5
1207.827647058572,609.1956251648885,525.7656229126808,933.7712726329988,1.2414329051971436,2.4796908,1.2132783,0.999980148631299,0.9998919129375696,877.0796473923812,47.14516661867763,113.45936928569118,80110.87,-8504.038,-7614.634,79273.66
1198.4942636489852,562.0075366227145,429.0143565530014,996.248171162213,5.196040630340576,0.27294803,0.5444828,0.9986424436950198,0.9997041429224078,60.99922222755576,696.2960386857019,350.2452386131539,48561.76,-4771.43,-5959.3354,47925.145
927.2559652006123,676.336967477436,496.1489886309,463.14030522469653,3.0842390060424805,3.4952078,0.67390335,0.9994805578472561,0.999486630873043,1251.0358547055473,6503.1410658610075,3678.5784261043777,31909.14,-3344.2148,-3443.3022,31496.73
1122.790552596547,681.5034496021597,731.6360691093273,566.5510079744327,2.341264247894287,2.637933,0.38260338,0.9998385866089025,0.9995392281029429,1303.6395461949319,1377.3852262163168,2028.8221759289352,23119.633,-2281.811,-2537.1782,22797.516
1110.5738381576073,471.32632804482535,648.4332996532487,806.2990160742276,0.7893098592758179,-0.9712102,0.5347702,-0.999926164816546,0.9996361269354156,138.1446310696558,58.93188358162221,2636.2808843924504,26543.738,-2548.202,-3068.4495,26182.656
1281.7352495737955,706.476038641428,689.1638580637126,853.3883477185556,1.382012963294983,1.7553617,0.34413227,0.9999135810344701,0.999736284769792,2111.44853841896,12558.722961063198,479.36852550686586,48804.094,-5720.2935,-4595.6543,48216.61
1367.8737606224936,853.2034375480692,810.7191701220455,736.0727959462863,1.1498675346374512,3.5094955,1.1019728,0.9998687159482879,0.99973115922563,419.9645795135661,291.0611362818767,258.2869952110143,40928.92,-4326.756,-4368.6636,40426.13
1109.6894272724412,796.6936694476644,329.024231211323,740.0573963953049,1.1533823013305664,0.46439797,0.2621278,0.9999357756487511,0.9999645336186483,601.7633085479883,1721.6004303883833,70.42535752059345,40472.56,-4354.803,-4059.9556,39992.855
1029.1491631440022,382.71334251146357,601.6797894340492,780.6569039090202,0.8320395946502686,2.9204414,0.628203,0.9999726308574693,0.999087933727646,44.2020424899216,506.2566104661861,201.1235738810774,25375.244,-2200.5134,1051.6232,25195.209
1294.0402814441288,695.8961971494215,506.8508375135526,993.8992896879931,0.5141139030456543,0.31295252,0.038897693,0.9995687199410264,0.9999567889785809,33.524623832479314,57.424493758294936,16.08071298091739,263659.06,-117831.28,-213578.95,165960.81
1242.0429742967833,870.1815258101334,471.1967682307041,782.2551407826453,3.203423500061035,10.032575,0.9536957,0.9999979625589552,0.9999741858705893,317.22165988710105,1768.5522341531064,396.87234790384,99501.78,-6849.694,2125.6355,99227.07
933.0011722924288,641.1448183620506,342.3443970806878,631.4717291493956,3.0927093029022217,1.2976974,0.8075699,0.9999821001198855,0.9999408615394456,158.9297290376865,573.6102771910491,34.70322746888644,242778.27,-20163.824,1903.3586,241930.77
1308.5548326302571,768.5162101490732,505.46861228546703,958.5812774368464,1.0391372442245483,-0.52656597,0.64025414,-0.9535582060389415,0.9999395696673288,26.371762043331515,1150.2541521046617,224.60870976345768,25674.06,-3521.798,-50.043556,25375.428
1196.0572728761779,490.0055920246526,812.6411983237341,769.0031087847445,4.3919854164123535,1.7928548,0.8591603,0.9983911696771767,0.9993719225669913,556.029610465408,34.60765754387391,18.69967279302723,25152.943,-1514.9805,1900.0316,24972.336
1301.4851132456338,645.1370695148464,876.456420213409,753.5955887575316,6.716805934906006,-0.5391444,0.1687315,-0.9997900220508186,0.9999686031772159,893.215465611594,20.06373377942977,1766.7019080014509,32717.578,1386.7665,-3632.0862,32434.326
1224.7933499166297,812.8360845421332,354.79302639082823,877.1411326442745,1.8530958890914917,3.309,2.1709414,0.99999923302872,0.9999178593187816,293.667940238298,838.1947610262722,250.76810889183972,55155.137,3573.145,-3430.3184,54903.87
1188.9378663328039,802.8520374389307,287.5433932868431,863.8203093447128,4.2671799659729,0.0053523425,0.35945925,0.9990223342945339,0.999760835004147,591.3170739192407,660.3291950653795,795.908509524262,41928.195,4241.0728,-4127.0137,41467.883
1217.7243633106132,336.0246057638403,882.1370589159899,806.537955148534,1.972139596939087,-0.30983084,0.46084827,0.916628979134039,0.9996904461078245,181.53757532036622,238.62553120263962,293.4826348211046,35458.504,3708.4258,3248.9329,35208.293
1279.7417219892457,1015.1061926327147,690.8883272840094,440.9806328170607,3.3617630004882812,-0.34755912,0.34401086,0.9996504828171003,0.9998954103402866,23.52093439679095,48.47299075612914,279.47694584695813,37132.355,30329.63,-33384.92,31840.088
1171.4205585523273,423.38831205757276,839.1553583942681,734.988044536113,5.301466464996338,-0.07199971,0.27521706,-0.9872259859077984,0.9999110893831075,644.0846108334536,874.0596092915101,68.19351450754984,130893.36,5515.475,-29602.602,17328.586
994.7237681889679,531.2662926182045,616.356199005154,621.3683122241129,0.223665252327919,3.216845,0.91302025,0.9999034377167781,0.9990450239047755,5764.674136498656,2842.4185326753823,795.0406649523222,22386.62,1394.5109,1195.2227,22240.48
1066.3367784147745,626.237373055148,586.1802361615637,674.4079813711165,2.011186122894287,0.17830548,0.46508762,0.9999955311241898,0.9996982375184135,801.5355726515332,3858.26092928626,66.3705940673942,423639.12,54302.65,-48397.887,417837.6
1030.90663980743,384.23255640499417,459.6540063783436,873.5096208258736,4.014457702636719,1.5965896,1.140897,0.999996020233745,0.9999102993312871,25.75752931748589,170.40925931081486,489.9021696423157,66741.13,3876.355,-4483.2925,66456.945
1165.5822579298956,745.1659575372544,808.4142684364851,455.75889239840535,0.04200374335050583,8.284325,1.2013036,0.9999991721417324,0.9999510284523634,146.01281061992933,234.21477691766427,208.13142714547254,86062.39,5266.6436,735.2856,85879.57
1213.1535867317048,823.1463892333667,349.86295268219516,854.9021840730028,6.205775260925293,-2.9946811,0.50562817,0.9996721701902053,0.9998967213526843,270.420267446734,150.01882286398146,143.3776861481528,2727373.2,230071.36,36449.53,2718043.0
1348.3557115980361,989.7449304340529,412.4154013652716,852.289956457871,0.6273989081382751,38.07393,1.1140163,0.9999969522097308,0.9998946252068122,378.58395027645093,435.2910538586199,184.05546964515628,64545.65,3780.7183,24255.336,66918.9
1187.9332367604832,554.835840243729,676.6565781616619,838.6591493025049,1.712324619293213,-16.617758,1.0587558,0.999975346596974,0.9998661049476143,180.43891723346746,134.93875774387564,241.69870859847947,45598.465,16964.072,15085.421,44109.598
1415.7225187162344,732.3015853682442,1030.457096174975,677.566063307668,0.8411827087402344,1.4112428,0.59529716,0.999681034449794,0.9999421809356533,42.84147273684072,484.0377928851084,222.73684923209825,43137.867,-2946.2053,1898.6599,42958.37
1037.8699942671046,704.7332172553866,408.64015298049696,686.0031736209434,1.0218578577041626,3.7675347,1.0849351,0.9999800935538277,0.999971803743812,136.21477660535308,1870.4326939584337,312.8667909992314,50947.566,-4888.424,6717.4243,49747.15
1315.4509207876033,758.0431576241873,495.09895588755666,986.8386550501692,0.5996469259262085,10.65694,4.2745175,0.9999881179006541,0.9999235992320699,347.3452635113046,384.3897066071724,107.19253007130716,107729.266,1388.7902,-3849.1714,107637.11
1028.4233685598554,543.2191356025991,498.820882095876,757.4031611845973,3.3878917694091797,-0.24897967,0.18009605,0.999739789159269,0.9994563841605899,95.29446174181655,228.30603378498407,235.99161535626874,27624920.0,-5457142.5,-3205573.8,26891034.0
1132.853752697196,565.1413609260678,485.077552590729,884.4234803621254,6.265556812286377,1.7693174,1.3830396,0.9999928330941042,0.999254141081359,3368.8832265510355,289.7974316200178,2249.830239061807,31626.271,-1787.0823,-1507.8126,31489.71
1466.6252077474458,804.155770256388,359.2684794924844,1199.0777851814394,2.6698148250579834,-4.0337677,0.740691,-0.9988020168254024,0.9991286585301873,252.58495309623538,456.11887933514265,250.0155079463924,-15237.373,390922.2,-279186.22,55529.277
1452.9217115867116,1079.6877124994155,443.9019129331944,896.300513948482,5.000307083129883,-2.3778813,0.5036415,0.9997161184026486,0.9984421413545496,259.82536901909583,455.24058019417345,21.711425463365188,15284.853,-1593.3948,1119.6538,15492.836
985.0536470160005,418.59529081675447,538.9884114368787,755.7906798818029,5.307384967803955,3.4845545,0.50787055,0.9999761260732388,0.9998262188654247,214.59131557097285,997.5915749256528,268.5546463106407,53079.566,-10789.94,-667.8888,51936.844
1201.9846088865856,684.8851180713843,771.5443069625245,660.8838854631275,6.514676570892334,-0.021798145,0.4629061,-0.9957471189070893,0.9998558131353018,324.5563709565464,39.12250567451497,178.32095681484486,46232.617,-8651.521,-1176.3306,45365.93
992.407961727554,452.8440061805016,405.7076126759847,820.4564424953442,0.8344907760620117,-0.55277956,0.6984203,-0.9999692557853517,0.9999720154725709,27.404398008320705,5110.282629058873,376.4342140108754,47932.074,-2646.7273,143.6792,47825.953
1206.526263701668,787.2305797499579,600.8735045717382,733.3930445298216,2.2439212799072266,12.891619,1.1724918,0.9999998374841071,0.9999988929676407,68.46499387807478,509.3362514915357,73.20330074787108,112091.22,-5484.8267,2711.3777,111910.01
1169.1603824967217,825.6060980330359,330.7989699342554,797.0095092239881,0.26678404211997986,3.7224388,0.47435865,0.999988114790395,0.9992557864206209,687.8448455755831,246.4709653742687,375.2736346146232,47660.676,-4003.9993,-3582.8887,47334.016
1248.4976972345125,322.93007061362135,956.3961446846765,771.9574013517354,1.7058674097061157,0.79297376,0.2742811,0.9998671183646038,0.9991965639688594,1082.958544290723,961.4480608984569,10259.477503282704,1489880.5,-225088.56,44850.46,1477842.1
1109.7557163628398,479.3378628628766,749.2649607871124,707.0602382772779,0.4402468502521515,0.26221716,0.13128024,0.9974852945477388,0.9999262876396727,1761.2716765449381,1419.7071253674162,366.1808409661988,65928.55,-16769.781,-9453.079,62983.516
1067.1501183048674,739.3453972608381,322.00236032195454,739.2984548923316,2.598705530166626,-2.9695883,1.4081777,-0.9999980051040104,0.9999955656775669,89.01050452123809,189.21414589006991,94.24106017869708,89786.95,5182.433,-1269.0056,89610.695
1096.8695227783476,390.1624784165329,664.6157720544692,818.9690752189254,1.3729517459869385,1.0805845,0.9608775,0.9977445961673017,0.9999668093799863,1694.7739671204617,522.619302537358,84.07974392623443,42454.027,2098.1067,-1123.5725,42349.805
1175.555772815565,746.8050133622152,330.1830727179126,879.2255178551037,0.2359458953142166,0.36490223,0.5668517,0.9998869777678063,0.9999613106191169,24.90719945773997,254.7145405400444,49.66072618238566,30916.783,-2135.4436,2727.176,30670.828
1091.175684754751,793.491213407308,313.36192909684445,722.2331760166619,0.8899656534194946,1.8288581,0.4920742,0.999871211316457,0.9996388104072804,888.417539985443,314.42562514585217,612.6356943162035,31836.256,-2311.0476,2603.9036,31595.459
1170.932000587566,753.006521732423,517.1892598188488,771.945310549431,5.377261638641357,4.3384504,0.72911364,0.9999934656011665,0.999706015442784,159.8020155110349,140.8705916665765,78.04951710223229,38044.08,1324.4761,-3790.8406,37789.824
1505.1953361607257,1080.027531814792,748.811353112347,772.5456098589327,0.035048484802246094,1.2901696,0.8026056,0.9994578948807628,0.9995406600743846,826.4057848538303,908.5423927976267,1119.764539932208,1221492.2,159209.97,-62996.69,1212157.5
1358.0965540049058,658.6338897197062,913.8441345604857,796.0852684491601,0.7750705480575562,1.2624053,0.5671531,0.9999764739366224,0.9999696127573805,5372.476771820581,2802.8228138335926,604.639455211177,-3757347.0,-296454.8,66879.914,-3745074.8
1345.0762989514585,530.8402735198321,770.738476513971,996.0698639546674,2.9430856704711914,-0.12059612,2.5965853,-0.999450291829064,0.9998622371296509,24.834981662732346,119.34815521780065,509.9532208939917,101260.78,-1053.1896,-4220.844,101151.99
1367.9250710473875,867.8999506498196,566.4146689751379,925.4546281514183,2.3679842948913574,-0.46464476,0.99868166,0.9999867338815183,0.999987035654518,181.34574569583515,138.84950232416094,297.69941813638155,64865.24,-127478.71,181168.42,56570.473
1075.4833796949165,591.6358457530444,340.24351432753383,866.0291784546522,2.090805768966675,3.8110268,1.5108514,0.9999765994505119,0.9999177032633328,166.62873356642106,1809.8529395600058,23.79086246191854,60836.348,-1424.1428,5036.2925,60584.77
1119.539079264213,725.1103059080557,621.9975710178214,632.0397336242879,1.3803431987762451,2.0089283,0.9440292,0.9999970769416477,0.999900281087639,181.08538156842462,1043.7689719422592,454.6393102812823,47375.277,-2312.903,3798.5144,47131.555
1173.059088452171,522.4137946254533,781.5094541882685,745.266597800353,1.774082899093628,1.4110172,0.94052684,0.999991636243209,0.9999244374976015,591.7464122008587,89.49134392407088,1245.5690908969227,44313.9,-1675.3217,-5455.305,43909.05
1158.1641723001803,718.8077150766783,817.0592592291173,468.3517051787809,7.496501922607422,-3.754733,0.5578687,0.9999252417800261,0.9999208169037929,1483.1401006708495,68.51669742474894,368.63178421317076,39964.137,-10357.574,-28416.877,36868.344
938.9490468071522,325.28677175284986,513.2785313814635,756.5302331125915,11.624947547912598,2.6443665,0.2033253,0.9998796984628386,0.9994145967436747,1347.7225338881874,4360.927467000036,4942.2337974673355,22919.703,1673.4521,3932.5212,22447.432
973.2556832610536,685.1957026960915,556.8499735574153,470.9151060713897,2.708669424057007,2.991255,0.2799275,0.9998017417565326,0.9999873239707079,285.71078449702674,1624.1649383743375,265.2606619343701,40188.65,2903.6555,6256.401,39552.465
1335.4401896004179,919.3976778627406,705.1935691186482,722.7242064016641,12.416563034057617,2.5014713,0.46883953,0.9999857842032657,0.9999379021258524,37.42398911683317,119.52654741904675,399.5068826109316,48841.895,2506.3308,8352.673,48024.21
981.0380344308777,427.4016280969929,465.3595936099728,788.1591323063849,3.284600019454956,4.6568737,0.49554893,0.9998962018162083,0.9999535003652079,356.89715428793585,740.8617478345855,109.86259407825833,62570.63,6525.3784,3161.3198,62123.684
1012.6945800683841,319.47623401641096,542.9617774314247,827.8842437575609,4.6973700523376465,-0.65524787,0.35864788,0.9993643884368536,0.9999961615219376,4801.002069855487,6856.997675880659,1424.906056691751,26442.55,-11504.152,-37672.23,41547.082
1502.9589981102201,400.0050282904364,1176.8555890478506,879.6462104585205,0.9060254096984863,1.2054566,0.42618644,0.9999377606598607,0.9997231978238734,256.1031095115794,16.748214946633706,54.02921332264283,62040.957,4337.8394,47.83769,61865.11
1207.8995198275074,707.1320797865214,753.0760114522883,668.9415307642163,2.9423844814300537,15.509221,0.574928,0.9999968617417409,0.9998899986547642,758.6936682898986,622.0990742837171,1396.8371975375776,60645.145,6304.9253,4427.316,60127.605
1357.8397364932284,902.9668698469669,611.1976514088906,844.3011964403757,2.5490169525146484,0.44384918,0.6049458,0.9970187040930939,0.9997102311284699,1046.4548551178395,4683.011675598265,1769.9493601217812,57279.19,-2403.373,-3654.9373,57084.273
1268.6477052356818,482.22924927409133,947.2519002204716,731.4203513500913,1.7333186864852905,10.592936,0.6422026,0.9988904228230232,0.9995886509963549,388.4664438188625,296.9599974718143,1018.665109449282,-168234.81,-45246.76,-187498.02,-135728.08
1279.6546409105133,742.6950426345469,806.3307431987474,703.1384357840378,1.0336018800735474,2.621032,1.793801,0.999982462358799,0.9999111027056042,332.61848888188484,54.412996313874345,948.7117756667781,111097.52,1822.9634,5202.9272,110953.17
1368.730342324594,851.3182238177451,339.90114133043807,1039.3311814683693,4.813022136688232,1.3714025,0.66566604,0.9999309887440941,0.9994537194421204,324.01310017263125,210.84802158091733,58.78891959901062,28148.445,-571.4147,-1746.3182,28032.277
1079.873777346223,406.256163809893,672.9337626874513,783.5075622995772,0.8696452975273132,3.4819224,1.647709,0.9991865151105611,0.9999467898838846,117.94923616922476,23.1625717740003,32.55741563711253,73153.43,-657.12616,-2849.3435,73073.36
1297.0727620300406,887.3712644946087,635.7464749697072,733.8243831343776,2.290600299835205,4.151885,1.201204,0.9994274841848769,0.997526825622921,34.140363568398456,56.82901858095575,19.79522451801694,45687.832,-16.396654,-1056.4104,45642.188
1255.8267695028642,772.8416772187363,885.0218237599884,504.1520020884033,2.266753911972046,-0.5135496,0.7163551,-0.9998634705536409,0.9996816747176321,306.69034195800657,221.76537570098827,36.7631034958541,71841.305,2262.8364,-1190.6929,71774.17
